 Maintaining 16 concurrent writes of 65536 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_3220
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    92      16     20669     20653   14.0292         0         - 0.0686231
    93      16     20892     20876   14.0282   6.96875  0.003071 0.0708136
    94      16     21084     21068   14.0066        12  0.003997 0.0713489
    95      16     21192     21176   13.9302      6.75  0.003259 0.0715448
    96      16     21477     21461   13.9706   17.8125  0.002859 0.0715121
    97      16     21503     21487   13.8433     1.625  0.003504 0.0716084
    98      16     21861     21845   13.9304    22.375  0.003438 0.0716979
    99      16     21861     21845   13.7897         0         - 0.0716979
2014-11-24 22:09:26.932197min lat: 0.002656 max lat: 14.133 avg lat: 0.0716979
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     21861     21845   13.6518         0         - 0.0716979
   101      16     21861     21845   13.5166         0         - 0.0716979
   102      16     21861     21845   13.3841         0         - 0.0716979
   103      16     21861     21845   13.2541         0         - 0.0716979
   104      16     21873     21857   13.1339     0.125  0.003238 0.0728876
   105      16     21873     21857   13.0088         0         - 0.0728876
   106      16     21873     21857   12.8861         0         - 0.0728876
   107      16     21873     21857   12.7657         0         - 0.0728876
   108      16     22105     22089   12.7817     3.625  0.003007 0.0779342
   109      16     22125     22109   12.6759      1.25  0.003175 0.0781344
   110      16     22219     22203   12.6141     5.875  0.003294 0.0790343
   111      16     22493     22477   12.6547    17.125  0.003271 0.0789459
   112      16     23007     22991   12.8285    32.125  0.003277 0.0777973
   113      16     23012     22996   12.7178    0.3125  0.255861 0.0778257
   114      16     23012     22996   12.6062         0         - 0.0778257
   115      16     23012     22996   12.4966         0         - 0.0778257
   116      16     23012     22996   12.3889         0         - 0.0778257
   117      16     23310     23294   12.4422   4.65625  0.003085 0.0800509
   118      16     23310     23294   12.3367         0         - 0.0800509
   119      16     23310     23294    12.233         0         - 0.0800509
2014-11-24 22:09:46.933988min lat: 0.002656 max lat: 14.133 avg lat: 0.0800509
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     23310     23294   12.1311         0         - 0.0800509
   121      16     23588     23572   12.1744   4.34375  0.006611 0.0821311
   122      15     24481     24466   12.5326    55.875  0.007014 0.0797871
   123      16     26152     26136   13.2792   104.375  0.008197 0.0753006
   124      16     27848     27832   14.0268       106   0.00451 0.0712687
   125      16     27851     27835   13.9161    0.1875  0.003022 0.0712614
   126      16     27851     27835   13.8057         0         - 0.0712614
   127      16     28023     28007   13.7816     5.375  0.004033 0.0722539
   128      16     28023     28007   13.6739         0         - 0.0722539
   129      16     28023     28007   13.5679         0         - 0.0722539
   130      16     29018     29002   13.9419   20.7292  0.010186 0.0717214
   131      16     30097     30081   14.3502   67.4375  0.003293 0.0694703
   132      16     30097     30081   14.2415         0         - 0.0694703
   133      16     30097     30081   14.1344         0         - 0.0694703
   134      16     30097     30081   14.0289         0         - 0.0694703
   135      16     30097     30081    13.925         0         - 0.0694703
   136      16     30097     30081   13.8226         0         - 0.0694703
   137      16     31380     31364    14.307   13.3646  0.008196 0.0698911
   138      16     32638     32622    14.773    78.625  0.004686 0.0676766
   139      16     33898     33882   15.2332     78.75  0.003028  0.065542
2014-11-24 22:10:06.936034min lat: 0.002656 max lat: 14.133 avg lat: 0.065542
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16     33898     33882   15.1244         0         -  0.065542
   141      16     34102     34086   15.1075     6.375  0.003131 0.0657794
   142      15     34293     34278   15.0857        12  0.009516 0.0662838
   143      16     35569     35553   15.5374   79.6875   0.00522 0.0643573
   144      16     36916     36900    16.014   84.1875  0.008637 0.0624407
   145      16     38324     38308   16.5104        88  0.009647 0.0605637
   146      16     39212     39196   16.7774      55.5  0.003161 0.0595732
   147      16     39403     39387   16.7445   11.9375  0.002904 0.0596983
   148      16     39488     39472   16.6673    5.3125  0.036272 0.0598045
   149      16     39705     39689   16.6464   13.5625  0.002998  0.059909
   150      16     39718     39702   16.5409    0.8125  0.002992 0.0599858
   151      16     39718     39702   16.4313         0         - 0.0599858
   152      16     40410     40394   16.6077    21.625  0.003068 0.0601987
   153      16     40611     40595   16.5813   12.5625  0.003051 0.0602181
   154      16     40791     40775   16.5467     11.25  0.003014 0.0603874
   155      16     40944     40928   16.5016    9.5625  0.003246 0.0604915
   156      16     41158     41142   16.4815    13.375  0.002999 0.0605972
   157      16     41389     41373   16.4685   14.4375  0.002953 0.0606607
   158      16     41579     41563   16.4394    11.875  0.004825 0.0608243
   159      16     41777     41761   16.4139    12.375  0.003263 0.0608981
2014-11-24 22:10:26.937954min lat: 0.002656 max lat: 14.133 avg lat: 0.0608968
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16     42006     41990   16.4007   14.3125  0.003001 0.0608968
   161      15     42178     42163    16.366   10.8125  0.003565 0.0610566
   162      16     42340     42324   16.3271   10.0625  0.003076  0.061202
   163      16     42567     42551    16.314   14.1875  0.002851 0.0612681
   164      15     42760     42745   16.2884    12.125  0.165326 0.0613734
   165      16     42812     42796    16.209    3.1875   0.00335  0.061448
   166      16     42841     42825   16.1223    1.8125  0.003171 0.0617207
   167      16     42889     42873   16.0437         3  0.003216 0.0622295
   168      16     42910     42894    15.956    1.3125  0.003102 0.0623521
   169      16     42949     42933    15.876    2.4375   0.00446  0.062792
   170      16     43002     42986   15.8021    3.3125  0.003293 0.0630986
   171      16     43032     43016   15.7207     1.875  0.003226 0.0633434
   172      16     43054     43038   15.6373     1.375  0.980849  0.063715
   173      16     43054     43038   15.5469         0         -  0.063715
   174      16     43121     43105   15.4816   2.09375  0.003164 0.0645037
   175      16     43133     43117   15.3974      0.75  0.923901 0.0645939
   176      16     43187     43171   15.3291     3.375     0.003 0.0650962
   177      16     43211     43195    15.251       1.5  0.003312  0.065223
   178      16     43247     43231   15.1779      2.25  0.002878 0.0655154
   179      16     43282     43266   15.1054    2.1875  0.003328 0.0658906
2014-11-24 22:10:46.939731min lat: 0.002656 max lat: 14.133 avg lat: 0.0661727
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16     43308     43292   15.0305     1.625  0.003376 0.0661727
   181      16     43371     43355   14.9692    3.9375  0.003303 0.0666044
   182      16     43388     43372   14.8928    1.0625  0.003747 0.0668301
   183      16     43450     43434   14.8326     3.875   0.00335 0.0673412
   184      16     43450     43434    14.752         0         - 0.0673412
   185      16     43497     43481   14.6881   1.46875  0.003875 0.0676862
   186      16     43573     43557   14.6347      4.75  0.003004 0.0681535
   187      16     43588     43572   14.5614    0.9375  0.003666 0.0682731
   188      16     43625     43609   14.4963    2.3125    0.0029  0.068661
   189      16     43651     43635   14.4282     1.625  0.003777 0.0689471
   190      16     43691     43675   14.3654       2.5   0.00351 0.0693529
   191      16     43732     43716   14.3036    2.5625  0.003215  0.069752
   192      16     43751     43735   14.2353    1.1875  0.003441 0.0698131
   193      16     43778     43762   14.1703    1.6875  0.002948  0.070196
   194      16     43804     43788   14.1056     1.625  0.003404 0.0704544
   195      16     43845     43829   14.0464    2.5625  0.003027 0.0708488
   196      16     43879     43863   13.9856     2.125  0.003324 0.0711747
   197      16     43881     43865   13.9152     0.125   2.10405 0.0712453
   198      16     43927     43911   13.8595     2.875  0.003063 0.0718065
   199      16     43975     43959   13.8049         3   0.27344 0.0721879
2014-11-24 22:11:06.941455min lat: 0.002656 max lat: 14.133 avg lat: 0.0723445
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16     43990     43974   13.7406    0.9375  0.003125 0.0723445
   201      16     43990     43974   13.6722         0         - 0.0723445
   202      16     43990     43974   13.6045         0         - 0.0723445
   203      16     43990     43974   13.5375         0         - 0.0723445
   204      16     43990     43974   13.4711         0         - 0.0723445
   205      16     43991     43975   13.4057    0.0125   6.49531 0.0724905
   206      16     44009     43993   13.3461     1.125  0.003562 0.0734666
   207      16     44015     43999   13.2834     0.375  0.005027 0.0739803
   208      16     44022     44006   13.2217    0.4375  0.003217 0.0744929
   209      16     44022     44006   13.1584         0         - 0.0744929
   210      16     44022     44006   13.0958         0         - 0.0744929
   211      16     44022     44006   13.0337         0         - 0.0744929
   212      16     44041     44025   12.9778  0.296875  0.003324 0.0754149
   213      16     44405     44389   13.0237     22.75  0.003608 0.0766115
   214      16     44406     44390   12.9631    0.0625  0.616164 0.0766237
   215      16     44406     44390   12.9028         0         - 0.0766237
   216      16     44406     44390   12.8431         0         - 0.0766237
   217      16     44508     44492   12.8133     2.125  0.003046 0.0778676
   218      16     44508     44492   12.7545         0         - 0.0778676
   219      16     44508     44492   12.6963         0         - 0.0778676
2014-11-24 22:11:26.943184min lat: 0.002656 max lat: 14.133 avg lat: 0.0778676
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16     44508     44492   12.6386         0         - 0.0778676
   221      16     45002     44986   12.7211   7.71875  0.008175 0.0786061
   222      16     46381     46365    13.052   86.1875  0.003337 0.0765687
   223      16     46577     46561   13.0484     12.25  0.003809 0.0765424
   224      16     46577     46561   12.9901         0         - 0.0765424
   225      16     46577     46561   12.9324         0         - 0.0765424
   226      16     46577     46561   12.8752         0         - 0.0765424
   227      16     46630     46614    12.833  0.828125  0.003204 0.0778987
   228      16     47584     47568   13.0382    59.625  0.005694 0.0766933
   229      16     48335     48319   13.1862   46.9375  0.005168 0.0757397
   230      16     49911     49895   13.5571      98.5  0.007949 0.0737585
   231      16     51498     51482   13.9278   99.1875  0.008649 0.0717953
   232      16     52723     52707   14.1977   76.5625  0.003376 0.0704239
   233      16     52778     52762   14.1515    3.4375  0.003056 0.0703651
   234      16     52778     52762   14.0911         0         - 0.0703651
   235      16     52779     52763   14.0314   0.03125   2.21102 0.0704057
   236      16     52976     52960   14.0241   12.3125  0.003345 0.0710918
   237      16     52976     52960   13.9649         0         - 0.0710918
   238      16     52976     52960   13.9062         0         - 0.0710918
   239      16     52976     52960    13.848         0         - 0.0710918
2014-11-24 22:11:46.945158min lat: 0.002656 max lat: 14.133 avg lat: 0.0710918
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16     52976     52960   13.7903         0         - 0.0710918
   241      16     52976     52960   13.7331         0         - 0.0710918
   242      16     52976     52960   13.6764         0         - 0.0710918
   243      16     52976     52960   13.6201         0         - 0.0710918
   244      16     52976     52960   13.5643         0         - 0.0710918
   245      16     52976     52960   13.5089         0         - 0.0710918
   246      16     53538     53522   13.5968    3.5125  0.066742 0.0735391
   247      16     53991     53975   13.6563   28.3125  0.003816 0.0730046
   248      16     53991     53975   13.6013         0         - 0.0730046
   249      16     53991     53975   13.5466         0         - 0.0730046
   250      16     54517     54501    13.624   10.9583  0.010167 0.0733967
   251      16     56000     55984   13.9389   92.6875  0.003651 0.0717039
   252      16     56000     55984   13.8836         0         - 0.0717039
   253      16     56293     56277   13.9011   9.15625  0.003277 0.0719292
   254      16     57722     57706    14.198   89.3125  0.010473 0.0704293
   255      16     59370     59354   14.5462       103   0.00792 0.0687433
   256      16     60253     60237   14.7049   55.1875  0.003322 0.0679101
   257      16     60257     60241   14.6486      0.25  0.003456 0.0679121
   258      16     60257     60241   14.5919         0         - 0.0679121
   259      16     60257     60241   14.5355         0         - 0.0679121
2014-11-24 22:12:06.947100min lat: 0.002656 max lat: 14.133 avg lat: 0.0679121
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16     60257     60241   14.4796         0         - 0.0679121
   261      16     60257     60241   14.4241         0         - 0.0679121
   262      16     60262     60246   14.3703    0.0625  0.003352 0.0681881
   263      16     60262     60246   14.3156         0         - 0.0681881
   264      16     60262     60246   14.2614         0         - 0.0681881
   265      16     60262     60246   14.2076         0         - 0.0681881
   266      16     60262     60246   14.1542         0         - 0.0681881
   267      16     60308     60292   14.1119     0.575  0.012929 0.0708584
   268      16     61802     61786   14.4077    93.375   0.00955 0.0694042
   269      16     63245     63229   14.6893   90.1875  0.007535 0.0680726
   270      16     64421     64405   14.9071      73.5  0.008551 0.0670788
   271      16     65864     65848   15.1849   90.1875  0.007347 0.0658518
   272      16     67299     67283   15.4588   89.6875  0.004273 0.0646751
   273      16     67299     67283   15.4021         0         - 0.0646751
   274      16     67299     67283   15.3459         0         - 0.0646751
   275      16     67299     67283   15.2901         0         - 0.0646751
   276      16     67514     67498   15.2834   3.35938  0.003337 0.0654017
   277      16     67523     67507   15.2303    0.5625  0.005199 0.0655082
   278      15     69033     69018   15.5152   94.4375  0.012596 0.0644502
   279      16     69566     69550   15.5787     33.25  0.003498 0.0640758
2014-11-24 22:12:26.949045min lat: 0.002656 max lat: 14.133 avg lat: 0.0640758
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16     69566     69550   15.5231         0         - 0.0640758
   281      16     69566     69550   15.4678         0         - 0.0640758
   282      16     69566     69550    15.413         0         - 0.0640758
   283      16     69566     69550   15.3585         0         - 0.0640758
   284      16     69566     69550   15.3044         0         - 0.0640758
   285      16     69566     69550   15.2507         0         - 0.0640758
   286      16     69566     69550   15.1974         0         - 0.0640758
   287      16     69566     69550   15.1445         0         - 0.0640758
   288      16     69719     69703   15.1251    1.0625  0.004686 0.0661085
   289      16     70575     70559   15.2578      53.5  0.003257 0.0654895
   290      16     70718     70702    15.236    8.9375  0.003244 0.0655088
   291      16     71190     71174   15.2851      29.5  0.003538 0.0653244
   292      16     72161     72145   15.4405   60.6875  0.007082 0.0647588
   293      16     72277     72261   15.4126      7.25  0.349314 0.0646682
   294      16     72321     72305   15.3695      2.75  0.003513 0.0648394
   295      16     72321     72305   15.3174         0         - 0.0648394
   296      16     72321     72305   15.2656         0         - 0.0648394
   297      16     72321     72305   15.2142         0         - 0.0648394
   298      16     72321     72305   15.1632         0         - 0.0648394
   299      16     72655     72639   15.1823     4.175  0.007955 0.0658628
2014-11-24 22:12:46.950899min lat: 0.002656 max lat: 14.133 avg lat: 0.0655874
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16     73002     72986    15.204   21.6875  0.003586 0.0655874
 Total time run:         300.417136
Total writes made:      73003
Write size:             65536
Bandwidth (MB/sec):     15.188 

Stddev Bandwidth:       27.245
Max bandwidth (MB/sec): 110.875
Min bandwidth (MB/sec): 0
Average Latency:        0.0658383
Stddev Latency:         0.491405
Max latency:            14.133
Min latency:            0.002656
