 Maintaining 16 concurrent writes of 4096 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_39411e8678a7_461
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    41      16     61430     61414   5.85051   1.72656  0.334987 0.0105132
    42      16     62293     62277   5.79146   3.37109  0.001987 0.0107743
    43      16     63422     63406   5.75933   4.41016  0.002104 0.0108476
    44      16     64785     64769   5.74943   5.32422  0.015184 0.0108672
    45      16     66630     66614    5.7818   7.20703  0.007214 0.0108067
    46      16     68761     68745   5.83705   8.32422  0.002524 0.0107047
    47      16     70082     70066   5.82263   5.16016  0.002043 0.0106866
    48      16     70714     70698   5.75275   2.46875  0.016735 0.0108283
    49      16     71135     71119   5.66891   1.64453  0.002101 0.0109381
    50      16     72349     72333   5.65036   4.74219  0.004739 0.0110274
    51      16     74100     74084   5.67367   6.83984  0.004377 0.0110057
    52      15     75953     75938   5.70382   7.24219  0.008526 0.0109546
    53      16     77029     77013   5.67542   4.19922   0.00453 0.0109107
    54      16     77029     77013   5.57032         0         - 0.0109107
    55      16     77029     77013   5.46904         0         - 0.0109107
    56      16     77029     77013   5.37138         0         - 0.0109107
    57      16     77029     77013   5.27715         0         - 0.0109107
    58      16     77029     77013   5.18616         0         - 0.0109107
    59      16     77029     77013   5.09826         0         - 0.0109107
2014-11-25 22:11:28.669016min lat: 0.001613 max lat: 0.887461 avg lat: 0.0109107
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     77029     77013   5.01329         0         - 0.0109107
    61      16     77029     77013    4.9311         0         - 0.0109107
    62      16     77029     77013   4.85157         0         - 0.0109107
    63      16     77029     77013   4.77456         0         - 0.0109107
    64      16     77029     77013   4.69995         0         - 0.0109107
    65      16     77029     77013   4.62765         0         - 0.0109107
    66      16     77029     77013   4.55753         0         - 0.0109107
    67      16     77067     77051   4.49172 0.0106027  0.001887 0.0137129
    68      16     77067     77051   4.42567         0         - 0.0137129
    69      16     77067     77051   4.36153         0         - 0.0137129
    70      16     77067     77051   4.29922         0         - 0.0137129
    71      16     77067     77051   4.23867         0         - 0.0137129
    72      16     77067     77051    4.1798         0         - 0.0137129
    73      16     77067     77051   4.12254         0         - 0.0137129
    74      16     77067     77051   4.06683         0         - 0.0137129
    75      16     77067     77051    4.0126         0         - 0.0137129
    76      16     77067     77051   3.95981         0         - 0.0137129
    77      16     77067     77051   3.90838         0         - 0.0137129
    78      16     77067     77051   3.85827         0         - 0.0137129
    79      16     77067     77051   3.80943         0         - 0.0137129
2014-11-25 22:11:48.671480min lat: 0.001613 max lat: 13.5804 avg lat: 0.0137129
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16     77067     77051   3.76181         0         - 0.0137129
    81      16     77067     77051   3.71537         0         - 0.0137129
    82      16     77067     77051   3.67006         0         - 0.0137129
    83      16     77067     77051   3.62584         0         - 0.0137129
    84      16     77067     77051   3.58268         0         - 0.0137129
    85      16     77067     77051   3.54053         0         - 0.0137129
    86      16     77067     77051   3.49936         0         - 0.0137129
    87      16     77067     77051   3.45914         0         - 0.0137129
    88      16     77067     77051   3.41983         0         - 0.0137129
    89      16     77067     77051   3.38141         0         - 0.0137129
    90      16     77067     77051   3.34383         0         - 0.0137129
    91      16     77067     77051   3.30709         0         - 0.0137129
    92      16     77067     77051   3.27114         0         - 0.0137129
    93      16     77067     77051   3.23597         0         - 0.0137129
    94      16     77067     77051   3.20154         0         - 0.0137129
    95      16     77067     77051   3.16784         0         - 0.0137129
    96      16     77067     77051   3.13485         0         - 0.0137129
    97      16     77067     77051   3.10253         0         - 0.0137129
    98      16     77120     77104   3.072980.00667843  0.002942 0.0169377
    99      16     77120     77104   3.04194         0         - 0.0169377
2014-11-25 22:12:08.673835min lat: 0.001613 max lat: 31.1521 avg lat: 0.0169377
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     77120     77104   3.01152         0         - 0.0169377
   101      16     78812     78796   3.04714   2.20312  0.002065 0.0205077
   102      16     80817     80801   3.09404   7.83203  0.002106 0.0201973
   103      16     82889     82873   3.14257   8.09375  0.003792 0.0198851
   104      16     84297     84281   3.16523       5.5  0.003138 0.0197429
   105      16     85657     85641   3.18567    5.3125  0.002354 0.0195841
   106      16     86686     86670   3.19354   4.01953  0.002243 0.0195556
   107      16     87039     87023   3.17658   1.37891  0.005235 0.0196229
   108      16     87080     87064   3.14865  0.160156  0.004893 0.0196741
   109      16     87080     87064   3.11976         0         - 0.0196741
   110      16     87080     87064    3.0914         0         - 0.0196741
   111      16     87080     87064   3.06355         0         - 0.0196741
   112      16     87080     87064    3.0362         0         - 0.0196741
   113      16     87080     87064   3.00933         0         - 0.0196741
   114      16     87080     87064   2.98293         0         - 0.0196741
   115      16     87080     87064   2.95699         0         - 0.0196741
   116      16     87080     87064    2.9315         0         - 0.0196741
   117      16     87657     87641   2.92571  0.250434  0.003226 0.0213596
   118      16     89291     89275     2.955   6.38281  0.002316 0.0211466
   119      16     90709     90693   2.97671   5.53906   0.00267 0.0209932
2014-11-25 22:12:28.676097min lat: 0.001613 max lat: 34.163 avg lat: 0.0207755
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     92430     92414   3.00792   6.72266  0.015799 0.0207755
   121      16     93352     93336   3.01282   3.60156  0.003117 0.0207347
   122      16     94185     94169   3.01479   3.25391  0.003544 0.0207228
   123      16     94822     94806   3.01051   2.48828  0.008558 0.0207265
   124      16     95422     95406   3.00513   2.34375  0.004838 0.0207469
   125      16     95893     95877   2.99581   1.83984  0.057793 0.0208582
   126      16     96744     96728   2.99841   3.32422     0.004 0.0208349
   127      16     97668     97652   3.00322   3.60938  0.005509 0.0208045
   128      16     98522     98506   3.00581   3.33594  0.057051  0.020788
   129      16     99414     99398   3.00952   3.48438  0.003996 0.0207578
   130      16    100214    100198   3.01041     3.125  0.017881 0.0207559
   131      16    100666    100650    3.0009   1.76562  0.013069 0.0208206
   132      16    101573    101557   3.00501   3.54297  0.002533 0.0207956
   133      16    102415    102399   3.00714   3.28906  0.003114 0.0207781
   134      16    103232    103216   3.00851   3.19141  0.005183 0.0207687
   135      16    103979    103963   3.00784   2.91797  0.002244 0.0207727
   136      15    104785    104770    3.0089   3.15234  0.001889 0.0207656
   137      16    105497    105481   3.00721   2.77734  0.003994 0.0207295
   138      16    106315    106299   3.00857   3.19531  0.004757 0.0207643
   139      16    107239    107223   3.01289   3.60938  0.002843 0.0207381
2014-11-25 22:12:48.678351min lat: 0.001613 max lat: 34.163 avg lat: 0.0207057
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16    108170    108154   3.01734   3.63672  0.012534 0.0207057
   141      16    108865    108849   3.01519   2.71484  0.002001 0.0207232
   142      16    109508    109492   3.01164   2.51172  0.002249 0.0207437
   143      16    110257    110241   3.01104   2.92578  0.001884 0.0207164
   144      16    110796    110780   3.00475   2.10547  0.002051 0.0207531
   145      15    111606    111591   3.00587   3.16797  0.073034 0.0207869
   146      16    112605    112589   3.01198   3.89844   0.00238 0.0207458
   147      16    113422    113406    3.0132   3.19141  0.004702 0.0207358
   148      16    114124    114108   3.01137   2.74219  0.012282  0.020751
   149      16    115029    115013   3.01488   3.53516  0.001895 0.0207229
   150      16    115815    115799   3.01525   3.07031  0.001988 0.0207194
   151      16    116558    116542    3.0145   2.90234  0.005475  0.020729
   152      16    117500    117484   3.01887   3.67969  0.004634 0.0206959
   153      15    118221    118206   3.01757   2.82031  0.008805 0.0207078
   154      16    118900    118884   3.01517   2.64844  0.001939  0.020718
   155      16    119506    119490   3.01099   2.36719  0.003848 0.0207489
   156      16    120264    120248   3.01067   2.96094  0.006525 0.0207562
   157      16    121298    121282   3.01722   4.03906  0.002092 0.0207105
   158      16    121684    121668   3.00766   1.50781  0.002845 0.0207743
   159      16    122499    122483   3.00877   3.18359  0.002025 0.0207661
2014-11-25 22:13:08.680621min lat: 0.001612 max lat: 34.163 avg lat: 0.0207608
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      15    123297    123282   3.00947   3.12109  0.105686 0.0207608
   161      16    124227    124211   3.01331   3.62891   0.00439 0.0207358
   162      16    124941    124925   3.01192   2.78906  0.001791 0.0207133
   163      16    125737    125721   3.01252   3.10938  0.013547 0.0207414
   164      16    126666    126650   3.01628   3.62891  0.002066 0.0207115
   165      16    127213    127197   3.01094   2.13672  0.007592 0.0207343
   166      16    128015    127999   3.01168   3.13281  0.002638  0.020748
   167      16    128816    128800   3.01238   3.12891  0.002138 0.0207403
   168      16    129709    129693   3.01521   3.48828  0.017942 0.0207055
   169      16    130540    130524   3.01657   3.24609  0.001775 0.0207127
   170      16    131290    131274   3.01606   2.92969  0.012275 0.0207184
   171      16    131624    131608   3.00605   1.30469  0.008126 0.0207225
   172      16    131638    131622   2.98889 0.0546875  0.076755 0.0207313
   173      16    132184    132168   2.98394   2.13281   0.00182 0.0209376
   174      15    133149    133134   2.98847   3.77344  0.002798   0.02091
   175      16    133970    133954    2.9897   3.20312  0.002109 0.0209012
   176      16    134939    134923   2.99422   3.78516   0.00255 0.0208678
   177      16    135866    135850   2.99776   3.62109  0.082634 0.0208434
   178      16    136564    136548   2.99623   2.72656  0.003876 0.0208545
   179      16    136923    136907   2.98733   1.40234  0.041862 0.0208815
2014-11-25 22:13:28.682860min lat: 0.001593 max lat: 34.163 avg lat: 0.0208753
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16    137953    137937   2.99308   4.02344  0.001985 0.0208753
   181      15    138351    138336   2.98515   1.55859   0.01469 0.0209313
   182      16    139180    139164   2.98652   3.23438  0.083227 0.0209118
   183      16    140108    140092   2.99001     3.625   0.00226 0.0208987
   184      16    140931    140915   2.99123   3.21484  0.002655 0.0208907
   185      16    141647    141631   2.99017   2.79688  0.001946 0.0208932
   186      16    141781    141765   2.97691  0.523438  0.041917 0.0209251
   187      16    142374    142358   2.97338   2.31641  0.007933 0.0209792
   188      16    143214    143198   2.97501   3.28125  0.002641  0.021005
   189      16    143714    143698   2.96961   1.95312  0.002138 0.0210427
   190      16    144154    144138   2.96302   1.71875  0.043318   0.02104
   191      16    144987    144971   2.96454   3.25391  0.013933 0.0210776
   192      16    145503    145487    2.9596   2.01562  0.069395    0.0211
   193      16    145850    145834   2.95129   1.35547   0.00217 0.0211737
   194      16    146228    146212   2.94368   1.47656  0.002059 0.0212277
   195      16    147081    147065   2.94567   3.33203   0.00265 0.0212112
   196      16    147565    147549   2.94029   1.89062  0.013722 0.0212514
   197      16    148080    148064   2.93558   2.01172  0.010593 0.0212806
   198      16    148251    148235   2.92412  0.667969  0.010247 0.0213688
   199      16    148781    148765   2.91983   2.07031  0.011081 0.0213889
2014-11-25 22:13:48.685178min lat: 0.001593 max lat: 34.163 avg lat: 0.0214596
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16    148978    148962   2.90908  0.769531  0.004766 0.0214596
   201      16    148997    148981   2.89497 0.0742188   0.04453 0.0214602
   202      16    148997    148981   2.88064         0         - 0.0214602
   203      16    149098    149082    2.8684  0.197266  0.077636 0.0217802
   204      16    149858    149842   2.86889   2.96875  0.002126 0.0217777
   205      16    150537    150521   2.86783   2.65234  0.004485 0.0217794
   206      16    150632    150616   2.85571  0.371094  0.001979 0.0218513
   207      16    150654    150638   2.84233 0.0859375  0.004587 0.0218543
   208      16    150654    150638   2.82866         0         - 0.0218543
   209      16    150654    150638   2.81513         0         - 0.0218543
   210      16    150654    150638   2.80172         0         - 0.0218543
   211      16    150734    150718   2.78993  0.078125  0.008432 0.0223829
   212      16    150755    150739   2.77715 0.0820312  0.083557  0.022383
   213      16    150785    150769   2.76466  0.117188  0.002215 0.0225758
   214      16    151591    151575   2.76646   3.14844  0.002938  0.022586
   215      16    152099    152083   2.76282   1.98438  0.003263 0.0226134
   216      16    152703    152687   2.76095   2.35938  0.002261 0.0226306
   217      16    152783    152767   2.74966    0.3125  0.002133 0.0226404
   218      16    153151    153135   2.74364    1.4375  0.009642  0.022753
   219      16    153462    153446   2.73666   1.21484    0.0038 0.0227899
2014-11-25 22:14:08.687485min lat: 0.001593 max lat: 34.163 avg lat: 0.022894
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16    153758    153742   2.72948   1.15625  0.002148  0.022894
   221      16    154453    154437   2.72941   2.71484  0.004598 0.0228724
   222      16    155099    155083   2.72848   2.52344  0.017704 0.0228861
   223      16    155676    155660   2.72635   2.25391  0.024152 0.0229152
   224      16    155969    155953   2.71929   1.14453  0.002568 0.0229311
   225      16    156154    156138   2.71042  0.722656  0.137058 0.0230014
   226      16    156344    156328   2.70171  0.742188  0.008365 0.0230787
   227      16    156730    156714   2.69645   1.50781     0.012 0.0231742
   228      16    157074    157058   2.69051   1.34375  0.002494 0.0232138
   229      16    157316    157300   2.68289  0.945312  0.005247 0.0232832
   230      16    157810    157794   2.67962   1.92969  0.044134 0.0233014
   231      16    157985    157969   2.67098  0.683594  0.001858 0.0233873
   232      16    158179    158163   2.66273  0.757812  0.041905 0.0234229
   233      16    158428    158412   2.65547  0.972656  0.004744    0.0235
   234      16    158552    158536    2.6462  0.484375  0.067237 0.0235741
   235      16    158977    158961     2.642   1.66016   0.04142 0.0236318
   236      16    159296    159280   2.63608   1.24609   0.05297 0.0236927
   237      16    159553    159537    2.6292   1.00391  0.002214 0.0237615
   238      16    159805    159789   2.62229  0.984375  0.004426 0.0238063
   239      16    160081    160065   2.61582   1.07812  0.002061 0.0238732
2014-11-25 22:14:28.689727min lat: 0.001593 max lat: 34.163 avg lat: 0.0239677
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16    160211    160195   2.60704  0.507812  0.048083 0.0239677
   241      16    160634    160618   2.60308   1.65234  0.003748 0.0239971
   242      16    160679    160663   2.59305  0.175781  0.042184 0.0240256
   243      16    161098    161082   2.58911   1.63672  0.001748 0.0241282
   244      16    161188    161172   2.57994  0.351562  0.002605 0.0241915
   245      16    161264    161248   2.57062  0.296875  0.008325 0.0242284
   246      16    161309    161293   2.56089  0.175781  0.002849 0.0243053
   247      16    161549    161533   2.55431    0.9375  0.004843 0.0244524
   248      16    161695    161679   2.54631  0.570312  0.008241 0.0245386
   249      16    161991    161975   2.54073   1.15625  0.072799 0.0245907
   250      16    162304    162288   2.53546   1.22266  0.002777 0.0246315
   251      16    162699    162683    2.5315   1.54297   0.06558 0.0246737
   252      16    162825    162809   2.52341  0.492188  0.002741 0.0247648
   253      16    163137    163121   2.51825   1.21875  0.100784 0.0248108
   254      15    163419    163404   2.51269   1.10547   0.00387 0.0248693
   255      16    163647    163631   2.50631  0.886719  0.214497 0.0249034
   256      16    163833    163817   2.49936  0.726562  0.045394 0.0249792
   257      15    164256    164241   2.49608   1.65625  0.002363 0.0250356
   258      16    164492    164476   2.48996  0.917969  0.005637 0.0250666
   259      16    164550    164534   2.48122  0.226562  0.005644 0.0250946
2014-11-25 22:14:48.692089min lat: 0.001593 max lat: 34.163 avg lat: 0.0250946
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16    164550    164534   2.47168         0         - 0.0250946
   261      16    164550    164534   2.46221         0         - 0.0250946
   262      16    164550    164534   2.45281         0         - 0.0250946
   263      16    165056    165040     2.451  0.494141  0.004786 0.0254889
   264      16    165229    165213   2.44428  0.675781  0.733434 0.0255047
   265      16    165629    165613   2.44095    1.5625  0.003346 0.0255627
   266      16    165902    165886   2.43578   1.06641   0.00293 0.0256548
   267      16    166157    166141   2.43039  0.996094  0.141967 0.0256724
   268      16    166327    166311    2.4238  0.664062  0.084064 0.0256749
   269      16    166588    166572   2.41858   1.01953  0.005254 0.0258101
   270      16    166823    166807   2.41302  0.917969  0.002396 0.0258794
   271      16    166910    166894   2.40537  0.339844  0.002671 0.0259016
   272      16    167085    167069   2.39904  0.683594  0.008386 0.0260166
   273      16    167245    167229   2.39254     0.625  0.002257 0.0261056
   274      16    167529    167513   2.38786   1.10938  0.001917 0.0261145
   275      16    167803    167787   2.38306   1.07031  0.083326 0.0262118
   276      16    167870    167854   2.37538  0.261719  0.077429 0.0262792
   277      16    168181    168165   2.37119   1.21484   0.00296 0.0263399
   278      16    168514    168498   2.36734   1.30078  0.003527 0.0263712
   279      16    168918    168902   2.36451   1.57812  0.003025 0.0264272
2014-11-25 22:15:08.694333min lat: 0.001593 max lat: 34.163 avg lat: 0.0264394
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16    169046    169030   2.35785       0.5  0.003343 0.0264394
   281      16    169449    169433   2.35506   1.57422  0.012318 0.0265318
   282      16    169537    169521   2.34793   0.34375  0.003527 0.0265485
   283      16    169610    169594   2.34064  0.285156  0.002552 0.0266231
   284      16    170015    169999   2.33797   1.58203  0.004415 0.0267039
   285      16    170286    170270   2.33348   1.05859  0.002628 0.0267599
   286      16    170694    170678   2.33089   1.59375  0.075801 0.0267939
   287      16    170991    170975   2.32681   1.16016  0.002585 0.0268579
   288      16    171356    171340   2.32368   1.42578  0.001815 0.0268523
   289      16    171789    171773   2.32149   1.69141   0.00259 0.0269187
   290      16    172001    171985   2.31634  0.828125  0.002069 0.0269725
   291      16    172447    172431   2.31437   1.74219  0.002332 0.0269953
   292      16    172995    172979   2.31377   2.14062  0.003992 0.0269987
   293      16    173035    173019   2.30641   0.15625  0.002751 0.0270079
   294      16    173370    173354   2.30301   1.30859  0.011602 0.0271323
   295      16    173721    173705   2.29986   1.37109  0.002089 0.0271683
   296      16    173728    173712   2.29218 0.0273438  0.041741   0.02717
   297      16    173984    173968   2.28783         1  0.044146  0.027286
   298      16    174289    174273   2.28415   1.19141  0.003296 0.0273541
   299      16    174499    174483   2.27925  0.820312  0.019041 0.0274115
2014-11-25 22:15:28.696578min lat: 0.001593 max lat: 34.163 avg lat: 0.027427
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16    174722    174706   2.27456  0.871094   0.00265  0.027427
 Total time run:         300.445605
Total writes made:      174723
Write size:             4096
Bandwidth (MB/sec):     2.272 

Stddev Bandwidth:       2.22262
Max bandwidth (MB/sec): 8.32422
Min bandwidth (MB/sec): 0
Average Latency:        0.0275109
Stddev Latency:         0.365764
Max latency:            34.163
Min latency:            0.001593
