 Maintaining 16 concurrent writes of 4096 bytes for up to 300 seconds or 0 objects
 Object prefix: benchmark_data_6cd5e455ac71_269
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    39      16     21271     21255   2.12867         0         - 0.0281227
2014-11-24 21:17:52.322978min lat: 0.001533 max lat: 4.2051 avg lat: 0.0281227
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    40      16     21271     21255   2.07546         0         - 0.0281227
    41      16     21309     21293   2.02845 0.0494792  0.002201 0.0305566
    42      16     21348     21332   1.98378  0.152344  0.288042 0.0308523
    43      16     21624     21608   1.96272   1.07812  0.003075 0.0318262
    44      16     21879     21863   1.94075  0.996094  0.001851 0.0320144
    45      16     22245     22229   1.92939   1.42969  0.001971  0.032275
    46      16     22846     22830   1.93848   2.34766  0.004569 0.0322269
    47      16     22933     22917   1.90446  0.339844  0.002147 0.0322735
    48      16     23896     23880   1.94315   3.76172  0.003588 0.0321566
    49      16     25175     25159   2.00544   4.99609  0.009038 0.0311603
    50      16     27102     27086   2.11586   7.52734  0.003451 0.0295333
    51      16     29022     29006   2.22142       7.5  0.005015 0.0281305
    52      15     31080     31065   2.33335   8.04297  0.005332 0.0267802
    53      16     32951     32935   2.42714   7.30469  0.002309 0.0257458
    54      16     33686     33670   2.43535   2.87109  0.002192 0.0253697
    55      16     33686     33670   2.39107         0         - 0.0253697
    56      16     34274     34258   2.38939   1.14844  0.015385 0.0261522
    57      16     35986     35970   2.46478    6.6875  0.002862 0.0253459
    58      15     37626     37611   2.53279   6.41016  0.002849 0.0246719
    59      16     38243     38227   2.53064   2.40625  0.002219  0.024673
2014-11-24 21:18:12.325099min lat: 0.001533 max lat: 4.2051 avg lat: 0.0246784
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    60      16     38307     38291   2.49263      0.25   0.00219 0.0246784
    61      16     38500     38484   2.46413  0.753906  0.002177 0.0253262
    62      16     39885     39869   2.51163   5.41016  0.002702  0.024876
    63      16     41816     41800   2.59148   7.54297  0.002938 0.0241128
    64      16     43841     43825   2.67457   7.91016  0.003233 0.0233641
    65      16     45811     45795    2.7518   7.69531  0.002536 0.0227075
    66      16     47488     47472   2.80935   6.55078  0.002142 0.0221949
    67      16     47650     47634   2.77686  0.632812  0.003491  0.022313
    68      16     47673     47657   2.73735 0.0898438  0.002634 0.0224572
    69      16     49122     49106    2.7797   5.66016  0.003897 0.0224807
    70      16     50118     50102   2.79556   3.89062  0.002101 0.0222122
    71      16     50134     50118   2.75707    0.0625  0.002036 0.0222777
    72      16     51620     51604   2.79939   5.80469  0.004767 0.0223205
    73      16     52981     52965   2.83386   5.31641  0.002355 0.0219634
    74      16     54140     54124   2.85674   4.52734  0.002136  0.021873
    75      16     56134     56118   2.92249   7.78906  0.037504 0.0213773
    76      16     58126     58110   2.98641   7.78125   0.00481 0.0209251
    77      16     60093     60077    3.0474   7.68359  0.002824 0.0205047
    78      16     60391     60375   3.02325   1.16406  0.006164 0.0204416
    79      16     60391     60375   2.98498         0         - 0.0204416
2014-11-24 21:18:32.327438min lat: 0.001533 max lat: 4.2051 avg lat: 0.0210829
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
    80      16     60724     60708   2.96393  0.650391  0.011715 0.0210829
    81      16     62463     62447   3.01119   6.79297  0.008716 0.0207514
    82      16     63097     63081   3.00467   2.47656  0.001994 0.0207077
    83      16     63097     63081   2.96847         0         - 0.0207077
    84      16     63113     63097   2.93387   0.03125  0.001969 0.0208947
    85      16     63783     63767   2.93015   2.61719  0.002571 0.0212388
    86      16     64777     64761   2.94122   3.88281  0.001841  0.021224
    87      15     66360     66345   2.97852    6.1875  0.009533 0.0209807
    88      16     68324     68308    3.0318   7.66797  0.006391 0.0206115
    89      16     70249     70233   3.08222   7.51953  0.002142 0.0202744
    90      16     71403     71387   3.09805   4.50781  0.002086 0.0200724
    91      16     71403     71387   3.06401         0         - 0.0200724
    92      16     71455     71439   3.03291  0.101562  0.002274 0.0205013
    93      16     71597     71581   3.00626  0.554688   0.00271 0.0207464
    94      16     71772     71756   2.98155  0.683594   0.00464 0.0208886
    95      16     72082     72066   2.96291   1.21094  0.002391  0.020999
    96      16     72174     72158   2.93579  0.359375  0.002247 0.0212864
    97      16     72598     72582    2.9226   1.65625    0.0041 0.0212149
    98      16     73116     73100   2.91342   2.02344  0.001993 0.0213762
    99      16     73695     73679   2.90684   2.26172  0.001902 0.0213906
2014-11-24 21:18:52.329574min lat: 0.001533 max lat: 4.2051 avg lat: 0.0214373
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   100      16     73771     73755   2.88074  0.296875  0.001896 0.0214373
   101      16     73771     73755   2.85221         0         - 0.0214373
   102      16     73873     73857   2.82816  0.199219  0.002041 0.0220323
   103      16     73875     73859   2.80078 0.0078125  0.002483 0.0220406
   104      16     73875     73859   2.77385         0         - 0.0220406
   105      16     73875     73859   2.74743         0         - 0.0220406
   106      16     73875     73859   2.72151         0         - 0.0220406
   107      16     73875     73859   2.69608         0         - 0.0220406
   108      16     73879     73863   2.67126  0.003125   6.30326 0.0223807
   109      16     73944     73928   2.64908  0.253906  0.003525 0.0234493
   110      16     73944     73928     2.625         0         - 0.0234493
   111      16     73944     73928   2.60135         0         - 0.0234493
   112      16     73944     73928   2.57812         0         - 0.0234493
   113      16     74201     74185   2.56419  0.250977  0.001729 0.0243122
   114      16     74812     74796   2.56263   2.38672   0.00229 0.0242944
   115      16     74812     74796   2.54035         0         - 0.0242944
   116      16     74812     74796   2.51845         0         - 0.0242944
   117      16     74812     74796   2.49692         0         - 0.0242944
   118      16     74812     74796   2.47576         0         - 0.0242944
   119      16     74812     74796   2.45496         0         - 0.0242944
2014-11-24 21:19:12.331577min lat: 0.001533 max lat: 6.72975 avg lat: 0.0242944
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   120      16     74812     74796    2.4345         0         - 0.0242944
   121      16     74815     74799   2.414480.00167411   7.43953 0.0245918
   122      16     74842     74826   2.39555  0.105469  0.002337 0.0254785
   123      16     75332     75316   2.39164   1.91406   0.00175  0.026022
   124      16     75410     75394   2.37481  0.304688  0.002291 0.0261078
   125      16     75692     75676   2.36462   1.10156  0.002044 0.0263479
   126      16     75986     75970   2.35497   1.14844  0.002149  0.026427
   127      16     75986     75970   2.33642         0         -  0.026427
   128      16     76051     76035   2.32015  0.126953  0.001969 0.0268446
   129      16     76056     76040   2.30232 0.0195312  0.001963 0.0268472
   130      16     76056     76040   2.28461         0         - 0.0268472
   131      16     76056     76040   2.26717         0         - 0.0268472
   132      16     76056     76040   2.24999         0         - 0.0268472
   133      16     76056     76040   2.23308         0         - 0.0268472
   134      16     76057     76041   2.216440.00078125   5.64016  0.026921
   135      16     76057     76041   2.20003         0         -  0.026921
   136      16     76057     76041   2.18385         0         -  0.026921
   137      16     76057     76041   2.16791         0         -  0.026921
   138      16     76267     76251   2.15814  0.205078  0.002043 0.0287921
   139      16     76577     76561   2.15133   1.21094  0.001864 0.0290298
2014-11-24 21:19:32.333515min lat: 0.001533 max lat: 11.6497 avg lat: 0.0290298
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   140      16     76577     76561   2.13596         0         - 0.0290298
   141      16     76687     76671   2.12386  0.214844  0.002368 0.0293279
   142      16     76763     76747   2.11099  0.296875  0.001748 0.0295652
   143      16     76794     76778   2.09708  0.121094  0.600373 0.0295973
   144      16     76796     76780   2.08257 0.0078125  0.001985  0.029613
   145      16     76797     76781   2.068230.00390625   2.53653 0.0296456
   146      16     76797     76781   2.05407         0         - 0.0296456
   147      16     76797     76781   2.04009         0         - 0.0296456
   148      16     76797     76781   2.02631         0         - 0.0296456
   149      16     76797     76781   2.01271         0         - 0.0296456
   150      16     76797     76781   1.99929         0         - 0.0296456
   151      16     76797     76781   1.98605         0         - 0.0296456
   152      16     76797     76781   1.97299         0         - 0.0296456
   153      16     77021     77005   1.96581  0.109375   0.00252 0.0316237
   154      16     77021     77005   1.95305         0         - 0.0316237
   155      16     77021     77005   1.94044         0         - 0.0316237
   156      16     77021     77005   1.92801         0         - 0.0316237
   157      16     77057     77041   1.91662 0.0351562  0.002501  0.032346
   158      16     77057     77041   1.90449         0         -  0.032346
   159      15     77141     77126    1.8946  0.166016  0.017972 0.0329842
2014-11-24 21:19:52.335454min lat: 0.001533 max lat: 11.6497 avg lat: 0.0329541
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   160      16     77303     77287   1.88669  0.628906  0.933885 0.0329541
   161      16     77630     77614    1.8829   1.27734  0.107059 0.0330905
   162      16     77638     77622   1.87147   0.03125  0.002037 0.0331042
   163      16     77638     77622   1.85999         0         - 0.0331042
   164      16     77638     77622   1.84865         0         - 0.0331042
   165      16     77638     77622   1.83745         0         - 0.0331042
   166      16     77638     77622   1.82638         0         - 0.0331042
   167      16     77638     77622   1.81544         0         - 0.0331042
   168      16     77650     77634   1.80491 0.0078125  0.002408 0.0333591
   169      16     77650     77634   1.79423         0         - 0.0333591
   170      16     77763     77747   1.78628  0.220703  0.001921 0.0348675
   171      16     77797     77781   1.77661  0.132812  0.002295 0.0348617
   172      16     77797     77781   1.76628         0         - 0.0348617
   173      16     77797     77781   1.75607         0         - 0.0348617
   174      16     77797     77781   1.74598         0         - 0.0348617
   175      16     77951     77935   1.73944  0.150391  0.002004 0.0358975
   176      16     77951     77935   1.72955         0         - 0.0358975
   177      16     78083     78067   1.72269  0.257812  0.001797 0.0360942
   178      16     78158     78142   1.71466  0.292969   0.00228   0.03632
   179      16     78335     78319   1.70895  0.691406  0.002245 0.0365146
2014-11-24 21:20:12.337645min lat: 0.001533 max lat: 13.9552 avg lat: 0.036575
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   180      16     78343     78327   1.69962   0.03125  0.002082  0.036575
   181      16     78343     78327   1.69023         0         -  0.036575
   182      16     78343     78327   1.68095         0         -  0.036575
   183      16     78343     78327   1.67176         0         -  0.036575
   184      16     78343     78327   1.66268         0         -  0.036575
   185      16     78343     78327   1.65369         0         -  0.036575
   186      16     78351     78335   1.644970.00520833   6.84743 0.0369159
   187      16     78351     78335   1.63617         0         - 0.0369159
   188      16     78419     78403   1.62888  0.132812  0.002353 0.0383015
   189      16     78419     78403   1.62026         0         - 0.0383015
   190      16     78419     78403   1.61173         0         - 0.0383015
   191      16     78419     78403    1.6033         0         - 0.0383015
   192      16     78419     78403   1.59494         0         - 0.0383015
   193      16     78666     78650   1.59168  0.192969  0.003255 0.0391622
   194      16     78765     78749   1.58547  0.386719  0.001945 0.0393852
   195      16     78765     78749   1.57734         0         - 0.0393852
   196      16     78860     78844   1.57118  0.185547  0.002205 0.0396831
   197      16     78863     78847   1.56327 0.0117188  0.001876 0.0396899
   198      16     78863     78847   1.55537         0         - 0.0396899
   199      16     78863     78847   1.54756         0         - 0.0396899
2014-11-24 21:20:32.339621min lat: 0.001533 max lat: 13.9552 avg lat: 0.0396899
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   200      16     78863     78847   1.53982         0         - 0.0396899
   201      16     78863     78847   1.53216         0         - 0.0396899
   202      16     78863     78847   1.52457         0         - 0.0396899
   203      16     78863     78847   1.51706         0         - 0.0396899
   204      16     78868     78852   1.509720.00279018  0.002452 0.0401029
   205      16     78868     78852   1.50236         0         - 0.0401029
   206      16     78868     78852   1.49506         0         - 0.0401029
   207      16     78920     78904   1.48882 0.0677083  0.002264 0.0418038
   208      16     78920     78904   1.48167         0         - 0.0418038
   209      16     78920     78904   1.47458         0         - 0.0418038
   210      16     78920     78904   1.46755         0         - 0.0418038
   211      16     78983     78967   1.46177 0.0615234  0.002113 0.0426018
   212      16     79266     79250   1.46008   1.10547  0.002221 0.0427167
   213      16     79290     79274   1.45367   0.09375  0.001997 0.0428591
   214      16     79457     79441   1.44993  0.652344  0.002133 0.0429961
   215      16     79575     79559   1.44533  0.460938  0.002196  0.043146
   216      16     79624     79608   1.43952  0.191406  0.001999 0.0434002
   217      16     79626     79610   1.43292 0.0078125  0.002509 0.0434002
   218      16     79626     79610   1.42635         0         - 0.0434002
   219      16     79626     79610   1.41984         0         - 0.0434002
2014-11-24 21:20:52.341477min lat: 0.001533 max lat: 13.9552 avg lat: 0.044037
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   220      16     79871     79855   1.41773   0.31901   0.00225  0.044037
   221      16     79871     79855   1.41132         0         -  0.044037
   222      16     79871     79855   1.40496         0         -  0.044037
   223      16     79871     79855   1.39866         0         -  0.044037
   224      16     79871     79855   1.39242         0         -  0.044037
   225      16     79871     79855   1.38623         0         -  0.044037
   226      16     79871     79855   1.38009         0         -  0.044037
   227      16     80048     80032   1.37706 0.0987723  0.002363 0.0453155
   228      16     80090     80074   1.37174  0.164062  0.002136 0.0454496
   229      16     80090     80074   1.36575         0         - 0.0454496
   230      16     80116     80100   1.36025 0.0507812  0.001793 0.0456203
   231      16     80116     80100   1.35436         0         - 0.0456203
   232      16     80116     80100   1.34853         0         - 0.0456203
   233      16     80116     80100   1.34274         0         - 0.0456203
   234      16     80116     80100     1.337         0         - 0.0456203
   235      16     80116     80100   1.33131         0         - 0.0456203
   236      16     80116     80100   1.32567         0         - 0.0456203
   237      16     80116     80100   1.32008         0         - 0.0456203
   238      16     80336     80320   1.31814  0.107422   0.00225 0.0473693
   239      16     80369     80353   1.31316  0.128906  0.001941 0.0474961
2014-11-24 21:21:12.343387min lat: 0.001533 max lat: 13.9552 avg lat: 0.0474961
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   240      16     80369     80353   1.30769         0         - 0.0474961
   241      16     80369     80353   1.30227         0         - 0.0474961
   242      16     80519     80503   1.29931  0.195312  0.002011 0.0480529
   243      16     80519     80503   1.29396         0         - 0.0480529
   244      16     80732     80716   1.29207  0.416016  0.003728 0.0481994
   245      16     80751     80735    1.2871 0.0742188  0.002649 0.0482605
   246      16     80761     80745   1.28202 0.0390625  0.001994 0.0482845
   247      16     80761     80745   1.27683         0         - 0.0482845
   248      16     80761     80745   1.27168         0         - 0.0482845
   249      16     80761     80745   1.26658         0         - 0.0482845
   250      16     80761     80745   1.26151         0         - 0.0482845
   251      16     80761     80745   1.25648         0         - 0.0482845
   252      16     80761     80745    1.2515         0         - 0.0482845
   253      16     80778     80762   1.246810.00948661  0.002143 0.0491665
   254      16     80778     80762   1.24191         0         - 0.0491665
   255      15     80853     80838    1.2382  0.148438   0.00586  0.050473
   256      16     81059     81043   1.23649  0.800781  0.552983  0.050433
   257      16     81229     81213   1.23426  0.664062  0.002039 0.0506043
   258      16     81271     81255   1.23011  0.164062  0.001999 0.0506692
   259      16     81296     81280   1.22574 0.0976562  0.001894 0.0507084
2014-11-24 21:21:32.345375min lat: 0.001533 max lat: 13.9552 avg lat: 0.0507084
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   260      16     81296     81280   1.22103         0         - 0.0507084
   261      16     81296     81280   1.21635         0         - 0.0507084
   262      16     81296     81280   1.21171         0         - 0.0507084
   263      16     81428     81412   1.20906  0.128906  0.002017  0.051594
   264      16     81577     81561   1.20669  0.582031  0.002046 0.0517676
   265      16     81577     81561   1.20213         0         - 0.0517676
   266      16     81720     81704   1.19971  0.279297  0.002297 0.0519383
   267      16     81740     81724   1.19551  0.078125  0.002161   0.05199
   268      16     81740     81724   1.19105         0         -   0.05199
   269      16     81740     81724   1.18662         0         -   0.05199
   270      16     81740     81724   1.18223         0         -   0.05199
   271      16     81740     81724   1.17787         0         -   0.05199
   272      16     81741     81725   1.173550.00078125   6.78782 0.0520724
   273      16     81741     81725   1.16925         0         - 0.0520724
   274      16     81741     81725   1.16498         0         - 0.0520724
   275      16     81745     81729    1.16080.00520833  0.002145 0.0522993
   276      16     81745     81729    1.1566         0         - 0.0522993
   277      16     81745     81729   1.15242         0         - 0.0522993
   278      16     81783     81767   1.14881 0.0494792  0.002032 0.0541168
   279      16     81789     81773   1.14478 0.0234375  0.002325 0.0544343
2014-11-24 21:21:52.347244min lat: 0.001533 max lat: 13.9552 avg lat: 0.054505
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   280      16     81939     81923   1.14278  0.585938  0.001889  0.054505
   281      16     82141     82125   1.14152  0.789062  0.001691 0.0547302
   282      16     82202     82186   1.13832  0.238281  0.002245 0.0548462
   283      16     82202     82186    1.1343         0         - 0.0548462
   284      16     82202     82186    1.1303         0         - 0.0548462
   285      16     82202     82186   1.12634         0         - 0.0548462
   286      16     82202     82186    1.1224         0         - 0.0548462
   287      16     82202     82186   1.11849         0         - 0.0548462
   288      16     82209     82193    1.11470.00455729  0.009971  0.055122
   289      16     82209     82193   1.11084         0         -  0.055122
   290      16     82209     82193   1.10701         0         -  0.055122
   291      16     82264     82248   1.10395 0.0716146  0.002291  0.056315
   292      16     82264     82248   1.10017         0         -  0.056315
   293      16     82264     82248   1.09641         0         -  0.056315
   294      16     82264     82248   1.09268         0         -  0.056315
   295      16     82321     82305   1.08973 0.0556641  0.001979 0.0572693
   296      16     82416     82400    1.0873  0.371094  0.001893 0.0574524
   297      16     82421     82405   1.08371 0.0195312  0.001913  0.057457
   298      16     82421     82405   1.08007         0         -  0.057457
   299      16     82753     82737    1.0808  0.648438  0.002202  0.057721
2014-11-24 21:22:12.349328min lat: 0.001533 max lat: 13.9552 avg lat: 0.0578993
   sec Cur ops   started  finished  avg MB/s  cur MB/s  last lat   avg lat
   300      16     82806     82790   1.07788  0.207031   0.00196 0.0578993
 Total time run:         300.606277
Total writes made:      82807
Write size:             4096
Bandwidth (MB/sec):     1.076 

Stddev Bandwidth:       2.17588
Max bandwidth (MB/sec): 9.16406
Min bandwidth (MB/sec): 0
Average Latency:        0.0580812
Stddev Latency:         0.503735
Max latency:            13.9552
Min latency:            0.001533
